"Account Receivable and Payable data from a large manufacturer called WMS Pte Ltd, which has global operations. ",,,,,,,,,,,,





Header ,Description,,,,,,,,,,,
Country,WMS Country of operation,,,,,,,,,,,
Partner,Name of Partner,,,,,,,,,,,
ParternType,Customer or Supplier.  Customer for sales invoices and partner for purchases invoices.  Credit and Debit notes also included in the dataset,,,,,,,,,,,
Bank,Bank of WMS in the Coutry of Operation,,,,,,,,,,,
BankAccount,Bank Account of WMS in the Coutry of Operation,,,,,,,,,,,
invoiceNumber,,,,,,,,,,,,
InvoiceDate,,,,,,,,,,,,
DueDate,,,,,,,,,,,,
PaymentTerms,Days allowed for the invoice to be paid,,,,,,,,,,,
InvoiceCurrency,,,,,,,,,,,,
InvoiceAmount,,,,,,,,,,,,
SettlmentCurrency,,,,,,,,,,,,
CurrencyPair,,,,,,,,,,,,
SettlementAmount,,,,,,,,,,,,
SettledAmountUSD,Everything should be changed in the reporting currency ,,,,,,,,,,,
SettledDate,,,,,,,,,,,,
DocumentType,"Type of invoice: sales, purchase, credit or debit note",,,,,,,,,,,
Country,Partner,ParternType,Bank,BankAccount,invoiceNumber,InvoiceDate,DueDate,PaymentTerms,InvoiceCurrency,InvoiceAmount,SettlmentCurrency,CurrencyPair,SettlementAmount,SettledAmountUSD,SettledDate,DocumentType
Australia,CEVA Logistics,Supplier,National Australian Bank (NAB),72236140,9199249478,8/19/2019,9/18/2019,30,AUD,42.62,AUD,AUD/AUD,42.62,61.14,10/14/2019,Purchase Invoice
Australia,SCT Logistics,Supplier,National Australian Bank (NAB),72236140,203035598,9/22/2019,10/22/2019,30,AUD,64.6,AUD,AUD/AUD,64.6,92.67,10/16/2019,Purchase Invoice
Australia,G&S Logistics,Supplier,National Australian Bank (NAB),72236140,2514984891,9/27/2019,10/27/2019,30,AUD,53.18,AUD,AUD/AUD,53.18,76.29,10/16/2019,Purchase Invoice
Australia,SCT Logistics,Supplier,National Australian Bank (NAB),72236140,1759239750,9/30/2019,10/30/2019,30,AUD,50.463,AUD,AUD/AUD,50.46,72.38,10/18/2019,Purchase Invoice
Australia,G&S Logistics,Supplier,National Australian Bank (NAB),72236140,6559779347,9/23/2019,10/23/2019,30,AUD,53.4,AUD,AUD/AUD,53.4,76.6,10/18/2019,Purchase Invoice
Australia,UC Logistics Australia,Supplier,National Australian Bank (NAB),72236140,8131192383,9/14/2019,10/14/2019,30,AUD,60.95,AUD,AUD/AUD,60.95,87.43,10/25/2019,Purchase Invoice
Australia,SCT Logistics,Supplier,National Australian Bank (NAB),72236140,9574377275,9/23/2019,10/23/2019,30,AUD,93.51,AUD,AUD/AUD,93.51,134.14,10/25/2019,Purchase Invoice
Australia,CEVA Logistics,Supplier,National Australian Bank (NAB),72236140,5400777737,9/25/2019,10/25/2019,30,AUD,37.19,AUD,AUD/AUD,37.19,53.35,11/1/2019,Purchase Invoice
Australia,CEVA Logistics,Supplier,National Australian Bank (NAB),72236140,6235559986,10/9/2019,11/8/2019,30,AUD,53.757,AUD,AUD/AUD,53.76,77.12,11/4/2019,Purchase Invoice
Australia,SCT Logistics,Supplier,National Australian Bank (NAB),72236140,1784835418,10/12/2019,11/11/2019,30,AUD,62.43,AUD,AUD/AUD,62.43,89.56,11/9/2019,Purchase Invoice
Australia,CEVA Logistics,Supplier,National Australian Bank (NAB),72236140,8420452920,10/11/2019,11/10/2019,30,AUD,86.6,AUD,AUD/AUD,86.6,124.23,11/12/2019,Purchase Invoice
Australia,G&S Logistics,Supplier,National Australian Bank (NAB),72236140,3867617896,10/24/2019,11/23/2019,30,AUD,51.96,AUD,AUD/AUD,51.96,74.54,11/25/2019,Purchase Invoice
Australia,CEVA Logistics,Supplier,National Australian Bank (NAB),72236140,9729507341,10/23/2019,11/22/2019,30,AUD,61.31,AUD,AUD/AUD,61.31,87.95,11/25/2019,Purchase Invoice
Australia,CEVA Logistics,Supplier,National Australian Bank (NAB),72236140,41323738,10/20/2019,11/19/2019,30,AUD,57.17,AUD,AUD/AUD,57.17,82.01,11/30/2019,Purchase Invoice
Australia,UC Logistics Australia,Supplier,National Australian Bank (NAB),72236140,1212194594,11/7/2019,12/7/2019,30,AUD,87.51,AUD,AUD/AUD,87.51,125.53,12/3/2019,Purchase Invoice
Australia,SCT Logistics,Supplier,National Australian Bank (NAB),72236140,5531824042,11/4/2019,12/4/2019,30,AUD,95.58,AUD,AUD/AUD,95.58,137.11,12/6/2019,Purchase Invoice
Australia,SCT Logistics,Supplier,National Australian Bank (NAB),72236140,940362691,11/4/2019,12/4/2019,30,AUD,99.34,AUD,AUD/AUD,99.34,142.5,12/9/2019,Purchase Invoice
Australia,UC Logistics Australia,Supplier,National Australian Bank (NAB),72236140,2265242187,11/2/2019,12/2/2019,30,AUD,70.07,AUD,AUD/AUD,70.07,100.52,12/11/2019,Purchase Invoice
Australia,G&S Logistics,Supplier,National Australian Bank (NAB),72236140,915133253,11/13/2019,12/13/2019,30,AUD,59.8,AUD,AUD/AUD,59.8,85.78,12/12/2019,Purchase Invoice
Australia,CEVA Logistics,Supplier,National Australian Bank (NAB),72236140,1035720586,11/12/2019,12/12/2019,30,AUD,11.13,AUD,AUD/AUD,11.13,15.97,12/21/2019,Purchase Invoice
Australia,UC Logistics Australia,Supplier,National Australian Bank (NAB),72236140,8301489783,11/29/2019,12/29/2019,30,AUD,40.23,AUD,AUD/AUD,40.23,57.71,12/28/2019,Purchase Invoice
Australia,G&S Logistics,Supplier,National Australian Bank (NAB),72236140,4303434565,12/16/2019,1/15/2020,30,AUD,42.45,AUD,AUD/AUD,42.45,60.89,12/30/2019,Purchase Invoice
Australia,G&S Logistics,Supplier,National Australian Bank (NAB),72236140,8131076191,12/10/2019,1/9/2020,30,AUD,68.72,AUD,AUD/AUD,68.72,98.58,1/6/2020,Purchase Invoice
Australia,SCT Logistics,Supplier,National Australian Bank (NAB),72236140,7942175029,12/3/2019,1/2/2020,30,AUD,78.12,AUD,AUD/AUD,78.12,112.06,1/10/2020,Purchase Invoice
Australia,G&S Logistics,Supplier,National Australian Bank (NAB),72236140,7190128111,12/27/2019,1/26/2020,30,AUD,83.93,AUD,AUD/AUD,83.93,120.4,1/16/2020,Purchase Invoice
Australia,SCT Logistics,Supplier,National Australian Bank (NAB),72236140,1581104311,1/2/2020,2/1/2020,30,AUD,80.27,AUD,AUD/AUD,80.27,115.15,1/20/2020,Purchase Invoice
Australia,SCT Logistics,Supplier,National Australian Bank (NAB),72236140,9191318963,12/24/2019,,,AUD,-58.59,AUD,AUD/AUD,-58.59,-84.05,1/25/2020,Debit Note
Australia,G&S Logistics,Supplier,National Australian Bank (NAB),72236140,4806512579,1/17/2020,2/16/2020,30,AUD,84.87,AUD,AUD/AUD,84.87,121.75,2/3/2020,Purchase Invoice
Australia,CEVA Logistics,Supplier,National Australian Bank (NAB),72236140,2840106829,1/2/2020,2/1/2020,30,AUD,49.59,AUD,AUD/AUD,49.59,71.14,2/5/2020,Purchase Invoice
Australia,SCT Logistics,Supplier,National Australian Bank (NAB),72236140,6360019194,12/19/2019,1/18/2020,30,AUD,99.67,AUD,AUD/AUD,99.67,142.98,2/9/2020,Purchase Invoice
Australia,SCT Logistics,Supplier,National Australian Bank (NAB),72236140,8459322588,1/13/2020,2/12/2020,30,AUD,40.13,AUD,AUD/AUD,40.13,57.57,2/17/2020,Purchase Invoice
Australia,UC Logistics Australia,Supplier,National Australian Bank (NAB),72236140,6252750677,1/12/2020,2/11/2020,30,AUD,75.47,AUD,AUD/AUD,75.47,108.26,2/25/2020,Purchase Invoice
Australia,CEVA Logistics,Supplier,National Australian Bank (NAB),72236140,9086012734,1/13/2020,2/12/2020,30,AUD,60.11,AUD,AUD/AUD,60.11,86.23,2/27/2020,Purchase Invoice
Australia,G&S Logistics,Supplier,National Australian Bank (NAB),72236140,7900314,1/25/2020,2/24/2020,30,AUD,61.74,AUD,AUD/AUD,61.74,88.57,3/3/2020,Purchase Invoice
Australia,UC Logistics Australia,Supplier,National Australian Bank (NAB),72236140,3023099110,2/17/2020,3/19/2020,31,AUD,45.51,AUD,AUD/AUD,45.51,65.28,3/7/2020,Purchase Invoice
Australia,CEVA Logistics,Supplier,National Australian Bank (NAB),72236140,3225556664,2/19/2020,3/21/2020,31,AUD,29.25,AUD,AUD/AUD,29.25,41.96,3/22/2020,Purchase Invoice
Australia,SCT Logistics,Supplier,National Australian Bank (NAB),72236140,613092396,3/9/2020,4/8/2020,30,AUD,90.34,AUD,AUD/AUD,90.34,129.59,4/11/2020,Purchase Invoice
Australia,SCT Logistics,Supplier,National Australian Bank (NAB),72236140,1544965594,4/13/2020,5/13/2020,30,AUD,75.55,AUD,AUD/AUD,75.55,108.38,4/21/2020,Purchase Invoice
Australia,SCT Logistics,Supplier,National Australian Bank (NAB),72236140,3078815111,4/3/2020,5/3/2020,30,AUD,94.62,AUD,AUD/AUD,94.62,135.73,4/22/2020,Purchase Invoice
Australia,G&S Logistics,Supplier,National Australian Bank (NAB),72236140,8517033520,3/23/2020,4/22/2020,30,AUD,70.99,AUD,AUD/AUD,70.99,101.84,4/27/2020,Purchase Invoice
Australia,CEVA Logistics,Supplier,National Australian Bank (NAB),72236140,3090463293,3/2/2020,4/1/2020,30,AUD,58.69,AUD,AUD/AUD,58.69,84.19,4/30/2020,Purchase Invoice
Australia,SCT Logistics,Supplier,National Australian Bank (NAB),72236140,4151030372,4/24/2020,5/24/2020,30,AUD,49.64,AUD,AUD/AUD,49.64,71.21,5/7/2020,Purchase Invoice
Australia,SCT Logistics,Supplier,National Australian Bank (NAB),72236140,7369922637,3/22/2020,4/21/2020,30,AUD,97.33,AUD,AUD/AUD,97.33,139.62,5/9/2020,Purchase Invoice
Australia,SCT Logistics,Supplier,National Australian Bank (NAB),72236140,3369665416,4/18/2020,5/18/2020,30,AUD,63.48,AUD,AUD/AUD,63.48,91.06,5/14/2020,Purchase Invoice
Australia,UC Logistics Australia,Supplier,National Australian Bank (NAB),72236140,6969985768,4/12/2020,5/12/2020,30,AUD,59.08,AUD,AUD/AUD,59.08,84.75,5/19/2020,Purchase Invoice
Australia,G&S Logistics,Supplier,National Australian Bank (NAB),72236140,3865457350,4/5/2020,,,AUD,-90.34,AUD,AUD/AUD,-90.34,-129.59,5/22/2020,Debit Note
Australia,UC Logistics Australia,Supplier,National Australian Bank (NAB),72236140,4355585809,4/30/2020,5/30/2020,30,AUD,55.53,AUD,AUD/AUD,55.53,79.66,6/3/2020,Purchase Invoice
Australia,CEVA Logistics,Supplier,National Australian Bank (NAB),72236140,1463367445,4/13/2020,5/13/2020,30,AUD,45.6,AUD,AUD/AUD,45.6,65.41,6/7/2020,Purchase Invoice
Australia,G&S Logistics,Supplier,National Australian Bank (NAB),72236140,46936936,5/18/2020,6/17/2020,30,AUD,69.88,AUD,AUD/AUD,69.88,100.24,6/8/2020,Purchase Invoice
Australia,G&S Logistics,Supplier,National Australian Bank (NAB),72236140,4039055130,5/20/2020,6/19/2020,30,AUD,97.63,AUD,AUD/AUD,97.63,140.05,6/15/2020,Purchase Invoice
Australia,UC Logistics Australia,Supplier,National Australian Bank (NAB),72236140,1933976078,5/20/2020,6/19/2020,30,AUD,59.99,AUD,AUD/AUD,59.99,86.06,6/18/2020,Purchase Invoice
Australia,G&S Logistics,Supplier,National Australian Bank (NAB),72236140,5978286980,5/22/2020,6/21/2020,30,AUD,39.6,AUD,AUD/AUD,39.6,56.81,6/18/2020,Purchase Invoice
Australia,UC Logistics Australia,Supplier,National Australian Bank (NAB),72236140,706374944,5/13/2020,6/12/2020,30,AUD,54.99,AUD,AUD/AUD,54.99,78.88,6/18/2020,Purchase Invoice
Australia,CEVA Logistics,Supplier,National Australian Bank (NAB),72236140,1491859044,5/26/2020,6/25/2020,30,AUD,67.72,AUD,AUD/AUD,67.72,97.14,6/21/2020,Purchase Invoice
Australia,SCT Logistics,Supplier,National Australian Bank (NAB),72236140,3960704122,5/10/2020,6/9/2020,30,AUD,100.16,AUD,AUD/AUD,100.16,143.68,6/23/2020,Purchase Invoice
Australia,G&S Logistics,Supplier,National Australian Bank (NAB),72236140,9095475081,6/15/2020,7/15/2020,30,AUD,93.56,AUD,AUD/AUD,93.56,134.21,7/7/2020,Purchase Invoice
Australia,CEVA Logistics,Supplier,National Australian Bank (NAB),72236140,5004037075,5/28/2020,6/27/2020,30,AUD,48.73,AUD,AUD/AUD,48.73,69.9,7/8/2020,Purchase Invoice
Australia,UC Logistics Australia,Supplier,National Australian Bank (NAB),72236140,4062780817,6/5/2020,7/5/2020,30,AUD,63.68,AUD,AUD/AUD,63.68,91.35,7/13/2020,Purchase Invoice
Australia,G&S Logistics,Supplier,National Australian Bank (NAB),72236140,9784423241,6/9/2020,7/9/2020,30,AUD,87.79,AUD,AUD/AUD,87.79,125.93,7/18/2020,Purchase Invoice
Australia,SCT Logistics,Supplier,National Australian Bank (NAB),72236140,1133670564,6/29/2020,7/29/2020,30,AUD,97.75,AUD,AUD/AUD,97.75,140.22,7/19/2020,Purchase Invoice
Australia,G&S Logistics,Supplier,National Australian Bank (NAB),72236140,4824809529,6/22/2020,7/22/2020,30,AUD,43.74,AUD,AUD/AUD,43.74,62.75,7/21/2020,Purchase Invoice
Australia,G&S Logistics,Supplier,National Australian Bank (NAB),72236140,7336219430,6/21/2020,7/21/2020,30,AUD,62.94,AUD,AUD/AUD,62.94,90.29,7/23/2020,Purchase Invoice
Australia,UC Logistics Australia,Supplier,National Australian Bank (NAB),72236140,681889457,7/23/2020,8/22/2020,30,AUD,48.17,AUD,AUD/AUD,48.17,69.1,8/24/2020,Purchase Invoice
Australia,CEVA Logistics,Supplier,National Australian Bank (NAB),72236140,4237427055,7/29/2020,8/28/2020,30,AUD,41.64,AUD,AUD/AUD,41.64,59.73,8/26/2020,Purchase Invoice
Australia,UC Logistics Australia,Supplier,National Australian Bank (NAB),72236140,3109120075,8/2/2020,9/1/2020,30,AUD,90.54,AUD,AUD/AUD,90.54,129.88,8/30/2020,Purchase Invoice
Australia,G&S Logistics,Supplier,National Australian Bank (NAB),72236140,7698254595,8/18/2020,9/17/2020,30,AUD,78.79,AUD,AUD/AUD,78.79,113.02,9/11/2020,Purchase Invoice
Australia,UC Logistics Australia,Supplier,National Australian Bank (NAB),72236140,5352209302,8/23/2020,9/22/2020,30,AUD,60.57,AUD,AUD/AUD,60.57,86.89,9/12/2020,Purchase Invoice
Australia,SCT Logistics,Supplier,National Australian Bank (NAB),72236140,5666196816,9/3/2020,,,AUD,-42.37,AUD,AUD/AUD,-42.37,-60.78,9/29/2020,Debit Note
Australia,SCT Logistics,Supplier,National Australian Bank (NAB),72236140,806089150,9/12/2020,10/12/2020,30,AUD,76.18,AUD,AUD/AUD,76.18,109.28,10/6/2020,Purchase Invoice
Australia,G&S Logistics,Supplier,National Australian Bank (NAB),72236140,6559779470,9/16/2020,10/16/2020,30,AUD,66.75,AUD,AUD/AUD,66.75,95.75,10/7/2020,Purchase Invoice
Australia,SCT Logistics,Supplier,National Australian Bank (NAB),72236140,1759239873,9/17/2020,10/17/2020,30,AUD,72.09,AUD,AUD/AUD,72.09,103.41,10/8/2020,Purchase Invoice
Australia,G&S Logistics,Supplier,National Australian Bank (NAB),72236140,4153488178,9/14/2020,10/14/2020,30,AUD,69.29,AUD,AUD/AUD,69.29,99.4,10/9/2020,Purchase Invoice
Australia,CEVA Logistics,Supplier,National Australian Bank (NAB),72236140,6235560109,10/2/2020,11/1/2020,30,AUD,59.73,AUD,AUD/AUD,59.73,85.68,10/26/2020,Purchase Invoice
Australia,Hardware Distribution Company,Customer,Westpac Bank,66375765,3714896336,1/14/2018,2/13/2018,30,USD,92.86,AUD,AUD/USD,65.93,94.58,2/12/2018,Sales Invoice
Australia,Grandale Trade Distributor Company,Customer,Westpac Bank,66375765,5844695635,1/16/2018,2/15/2018,30,USD,71.66,AUD,AUD/USD,50.88,72.99,2/16/2018,Sales Invoice
Australia,Lipson Distribution 97,Customer,Westpac Bank,66375765,8166776480,2/3/2018,3/4/2018,29,USD,105.47,AUD,AUD/USD,74.88,107.42,2/23/2018,Sales Invoice
Australia,Grandale Trade Distributor Company,Customer,Westpac Bank,66375765,9676303465,1/23/2018,2/22/2018,30,USD,62.66,AUD,AUD/USD,44.49,63.82,2/25/2018,Sales Invoice
Australia,Lipson Distribution 97,Customer,Westpac Bank,66375765,5939094055,2/19/2018,3/20/2018,29,USD,44.34,AUD,AUD/USD,31.48,45.16,3/10/2018,Sales Invoice
Australia,Mount Hermon Christian Books & Gifts Distributors Pte Ltd,Customer,Westpac Bank,66375765,7167433529,2/8/2018,3/9/2018,29,USD,43.62,AUD,AUD/USD,30.97,44.43,3/19/2018,Sales Invoice
Australia,News Distributors Associates Pte Ltd,Customer,Westpac Bank,66375765,7043574617,2/21/2018,3/22/2018,29,USD,91.76,AUD,AUD/USD,65.15,93.46,3/26/2018,Sales Invoice
Australia,Hardware Distribution Company,Customer,Westpac Bank,66375765,6546750021,2/16/2018,3/17/2018,29,USD,49.14,AUD,AUD/USD,34.89,50.05,3/28/2018,Sales Invoice
Australia,News Distributors Associates Pte Ltd,Customer,Westpac Bank,66375765,8664444972,2/25/2018,3/26/2018,29,USD,91.43,AUD,AUD/USD,64.91,93.11,4/7/2018,Sales Invoice
Australia,News Distributors Associates Pte Ltd,Customer,Westpac Bank,66375765,1294595421,2/25/2018,3/26/2018,29,USD,72.18,AUD,AUD/USD,51.25,73.52,4/10/2018,Sales Invoice
Australia,News Distributors Associates Pte Ltd,Customer,Westpac Bank,66375765,3840426043,2/27/2018,3/28/2018,29,USD,56.71,AUD,AUD/USD,40.27,57.77,4/12/2018,Sales Invoice
Australia,Lipson Distribution 97,Customer,Westpac Bank,66375765,8136943969,3/23/2018,4/22/2018,30,USD,41.13,AUD,AUD/USD,29.2,41.89,4/20/2018,Sales Invoice
Australia,Lipson Distribution 97,Customer,Westpac Bank,66375765,3969347202,3/17/2018,4/16/2018,30,USD,36.71,AUD,AUD/USD,26.07,37.4,4/28/2018,Sales Invoice
Australia,Grandale Trade Distributor Company,Customer,Westpac Bank,66375765,2691990552,5/3/2018,6/2/2018,30,USD,121.81,AUD,AUD/USD,86.49,124.07,5/22/2018,Sales Invoice
Australia,Mount Hermon Christian Books & Gifts Distributors Pte Ltd,Customer,Westpac Bank,66375765,8788784302,4/19/2018,,,USD,-73.29,AUD,AUD/USD,-52.04,-74.65,5/25/2018,Credit Note
Australia,Grandale Trade Distributor Company,Customer,Westpac Bank,66375765,903308635,5/2/2018,6/1/2018,30,USD,73.87,AUD,AUD/USD,52.45,75.24,5/25/2018,Sales Invoice
Australia,Hardware Distribution Company,Customer,Westpac Bank,66375765,572998610,4/25/2018,5/25/2018,30,USD,49.01,AUD,AUD/USD,34.8,49.92,5/26/2018,Sales Invoice
Australia,Hardware Distribution Company,Customer,Westpac Bank,66375765,9934734525,5/3/2018,6/2/2018,30,USD,59.35,AUD,AUD/USD,42.14,60.45,5/31/2018,Sales Invoice
Australia,Lipson Distribution 97,Customer,Westpac Bank,66375765,2649653153,5/19/2018,6/18/2018,30,USD,52.88,AUD,AUD/USD,37.54,53.85,6/7/2018,Sales Invoice
Australia,Grandale Trade Distributor Company,Customer,Westpac Bank,66375765,3319185367,5/18/2018,6/17/2018,30,USD,54.43,AUD,AUD/USD,38.65,55.44,6/8/2018,Sales Invoice
Australia,Lipson Distribution 97,Customer,Westpac Bank,66375765,1841813980,5/4/2018,6/3/2018,30,USD,73.13,AUD,AUD/USD,51.92,74.48,6/11/2018,Sales Invoice
Australia,Lipson Distribution 97,Customer,Westpac Bank,66375765,3059762281,5/28/2018,6/27/2018,30,USD,61.61,AUD,AUD/USD,43.74,62.75,6/15/2018,Sales Invoice
Australia,Mount Hermon Christian Books & Gifts Distributors Pte Ltd,Customer,Westpac Bank,66375765,3861752169,5/12/2018,6/11/2018,30,USD,55.78,AUD,AUD/USD,39.6,56.81,6/18/2018,Sales Invoice
Australia,Grandale Trade Distributor Company,Customer,Westpac Bank,66375765,8061367205,6/10/2018,7/10/2018,30,USD,74.51,AUD,AUD/USD,52.9,75.89,6/22/2018,Sales Invoice
Australia,Hardware Distribution Company,Customer,Westpac Bank,66375765,8772170325,5/28/2018,6/27/2018,30,USD,77.66,AUD,AUD/USD,55.14,79.1,6/24/2018,Sales Invoice
Australia,Hardware Distribution Company,Customer,Westpac Bank,66375765,9163369263,6/7/2018,7/7/2018,30,USD,43.75,AUD,AUD/USD,31.06,44.56,6/27/2018,Sales Invoice
Australia,Mount Hermon Christian Books & Gifts Distributors Pte Ltd,Customer,Westpac Bank,66375765,5893003018,5/29/2018,6/28/2018,30,USD,92.77,AUD,AUD/USD,65.87,94.49,7/1/2018,Sales Invoice
Australia,Hardware Distribution Company,Customer,Westpac Bank,66375765,6895919979,6/6/2018,7/6/2018,30,USD,71.64,AUD,AUD/USD,50.87,72.97,7/4/2018,Sales Invoice
Australia,News Distributors Associates Pte Ltd,Customer,Westpac Bank,66375765,8732948467,5/29/2018,6/28/2018,30,USD,72.35,AUD,AUD/USD,51.37,73.69,7/5/2018,Sales Invoice
Australia,News Distributors Associates Pte Ltd,Customer,Westpac Bank,66375765,186768563,6/12/2018,7/12/2018,30,USD,24.32,AUD,AUD/USD,17.27,24.77,7/13/2018,Sales Invoice
Australia,Mount Hermon Christian Books & Gifts Distributors Pte Ltd,Customer,Westpac Bank,66375765,4050934227,6/27/2018,7/27/2018,30,USD,71.41,AUD,AUD/USD,50.7,72.73,7/26/2018,Sales Invoice
Australia,Mount Hermon Christian Books & Gifts Distributors Pte Ltd,Customer,Westpac Bank,66375765,8965430206,6/25/2018,7/25/2018,30,USD,49.28,AUD,AUD/USD,34.99,50.19,7/30/2018,Sales Invoice
Australia,Hardware Distribution Company,Customer,Westpac Bank,66375765,956388650,6/21/2018,7/21/2018,30,USD,75.57,AUD,AUD/USD,53.65,76.96,8/1/2018,Sales Invoice
Australia,Hardware Distribution Company,Customer,Westpac Bank,66375765,5747215222,7/8/2018,8/7/2018,30,USD,73.19,AUD,AUD/USD,51.97,74.55,8/17/2018,Sales Invoice
Australia,Grandale Trade Distributor Company,Customer,Westpac Bank,66375765,103483208,7/28/2018,8/27/2018,30,USD,79.34,AUD,AUD/USD,56.33,80.81,8/20/2018,Sales Invoice
Australia,News Distributors Associates Pte Ltd,Customer,Westpac Bank,66375765,8099860322,7/24/2018,8/23/2018,30,USD,31.63,AUD,AUD/USD,22.45,32.2,8/26/2018,Sales Invoice
Australia,Hardware Distribution Company,Customer,Westpac Bank,66375765,4120167328,7/22/2018,8/21/2018,30,USD,96.83,AUD,AUD/USD,68.75,98.62,9/1/2018,Sales Invoice
Australia,Mount Hermon Christian Books & Gifts Distributors Pte Ltd,Customer,Westpac Bank,66375765,7859470920,8/3/2018,9/2/2018,30,USD,71.45,AUD,AUD/USD,50.73,72.77,9/10/2018,Sales Invoice
Australia,Lipson Distribution 97,Customer,Westpac Bank,66375765,816501497,8/24/2018,9/23/2018,30,USD,23.67,AUD,AUD/USD,16.81,24.11,9/11/2018,Sales Invoice
Australia,Grandale Trade Distributor Company,Customer,Westpac Bank,66375765,4825120291,8/26/2018,9/25/2018,30,USD,48.52,AUD,AUD/USD,34.45,49.42,9/14/2018,Sales Invoice
Australia,News Distributors Associates Pte Ltd,Customer,Westpac Bank,66375765,7603025339,8/4/2018,9/3/2018,30,USD,46.45,AUD,AUD/USD,32.98,47.31,9/16/2018,Sales Invoice
Australia,Mount Hermon Christian Books & Gifts Distributors Pte Ltd,Customer,Westpac Bank,66375765,3775864136,8/4/2018,9/3/2018,30,USD,68.93,AUD,AUD/USD,48.94,70.2,9/17/2018,Sales Invoice
Australia,Grandale Trade Distributor Company,Customer,Westpac Bank,66375765,9262445925,9/9/2018,10/9/2018,30,USD,73.35,AUD,AUD/USD,52.08,74.71,9/19/2018,Sales Invoice
Australia,Grandale Trade Distributor Company,Customer,Westpac Bank,66375765,6268716852,9/1/2018,10/1/2018,30,USD,57.95,AUD,AUD/USD,41.15,59.03,9/22/2018,Sales Invoice
Australia,Grandale Trade Distributor Company,Customer,Westpac Bank,66375765,152808436,9/19/2018,10/19/2018,30,USD,70.81,AUD,AUD/USD,50.28,72.13,10/7/2018,Sales Invoice
Australia,Grandale Trade Distributor Company,Customer,Westpac Bank,66375765,8710239887,9/21/2018,10/21/2018,30,USD,58.92,AUD,AUD/USD,41.83,60.01,10/7/2018,Sales Invoice
Australia,Hardware Distribution Company,Customer,Westpac Bank,66375765,1102427303,9/9/2018,10/9/2018,30,USD,54.86,AUD,AUD/USD,38.95,55.87,10/21/2018,Sales Invoice
Australia,Mount Hermon Christian Books & Gifts Distributors Pte Ltd,Customer,Westpac Bank,66375765,5732886332,9/21/2018,10/21/2018,30,USD,44.11,AUD,AUD/USD,31.32,44.93,10/21/2018,Sales Invoice
Australia,Hardware Distribution Company,Customer,Westpac Bank,66375765,203035931,10/1/2018,10/31/2018,30,USD,58.14,AUD,AUD/USD,41.28,59.22,10/22/2018,Sales Invoice
Australia,Hardware Distribution Company,Customer,Westpac Bank,66375765,9574377608,9/27/2018,10/27/2018,30,USD,112.21,AUD,AUD/USD,79.67,114.29,10/27/2018,Sales Invoice
Australia,Grandale Trade Distributor Company,Customer,Westpac Bank,66375765,5480294221,10/9/2018,11/8/2018,30,USD,67.1,AUD,AUD/USD,47.64,68.34,10/29/2018,Sales Invoice
Australia,Grandale Trade Distributor Company,Customer,Westpac Bank,66375765,1927022427,10/24/2018,11/23/2018,30,USD,61.35,AUD,AUD/USD,43.56,62.49,11/7/2018,Sales Invoice
Australia,Lipson Distribution 97,Customer,Westpac Bank,66375765,2294449720,10/28/2018,11/27/2018,30,USD,47.57,AUD,AUD/USD,33.78,48.46,11/9/2018,Sales Invoice
Australia,Mount Hermon Christian Books & Gifts Distributors Pte Ltd,Customer,Westpac Bank,66375765,6470819288,10/13/2018,,,USD,-49.25,AUD,AUD/USD,-34.97,-50.16,11/16/2018,Credit Note
Australia,Hardware Distribution Company,Customer,Westpac Bank,66375765,1784835751,10/23/2018,11/22/2018,30,USD,49.94,AUD,AUD/USD,35.46,50.87,11/22/2018,Sales Invoice
Australia,Grandale Trade Distributor Company,Customer,Westpac Bank,66375765,4982115757,11/4/2018,12/4/2018,30,USD,47.52,AUD,AUD/USD,33.74,48.4,11/26/2018,Sales Invoice
Australia,Grandale Trade Distributor Company,Customer,Westpac Bank,66375765,57081605,11/4/2018,12/4/2018,30,USD,77.99,AUD,AUD/USD,55.37,79.43,11/28/2018,Sales Invoice
Australia,Grandale Trade Distributor Company,Customer,Westpac Bank,66375765,1254790335,11/15/2018,12/15/2018,30,USD,72.88,AUD,AUD/USD,51.74,74.22,11/29/2018,Sales Invoice
Australia,Grandale Trade Distributor Company,Customer,Westpac Bank,66375765,9633035742,11/7/2018,12/7/2018,30,USD,63.05,AUD,AUD/USD,44.76,64.21,11/30/2018,Sales Invoice
Australia,Hardware Distribution Company,Customer,Westpac Bank,66375765,940363024,11/9/2018,12/9/2018,30,USD,89.41,AUD,AUD/USD,63.48,91.06,12/11/2018,Sales Invoice
Australia,Hardware Distribution Company,Customer,Westpac Bank,66375765,5531824375,11/13/2018,12/13/2018,30,USD,114.7,AUD,AUD/USD,81.43,116.81,12/13/2018,Sales Invoice
